,GISJOIN,YEAR,REGIONA,DIVISIONA,STATE,STATEA,COUNTY,COUNTYA,COUSUBA,PLACEA,TRACTA,BLKGRPA,CONCITA,AIANHHA,RES_ONLYA,TRUSTA,AITSCEA,ANRCA,CBSAA,CSAA,METDIVA,NECTAA,CNECTAA,NECTADIVA,UAA,CDCURRA,SLDUA,SLDLA,ZCTA5A,SUBMCDA,SDELMA,SDSECA,SDUNIA,PUMA5A,BTTRA,BTBGA,NAME_E,AF49E001,NAME_M,AF49M001
9833,G0600730021205,2012-2016,,,California,6,San Diego County,73,,,21205,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 212.05, San Diego County, California",57708.0,"Census Tract 212.05, San Diego County, California",17104.0
9834,G0600730021206,2012-2016,,,California,6,San Diego County,73,,,21206,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 212.06, San Diego County, California",94327.0,"Census Tract 212.06, San Diego County, California",27515.0
9835,G0600730021302,2012-2016,,,California,6,San Diego County,73,,,21302,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 213.02, San Diego County, California",82026.0,"Census Tract 213.02, San Diego County, California",13959.0
9836,G0600730021303,2012-2016,,,California,6,San Diego County,73,,,21303,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 213.03, San Diego County, California",118040.0,"Census Tract 213.03, San Diego County, California",16734.0
9837,G0600730021304,2012-2016,,,California,6,San Diego County,73,,,21304,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 213.04, San Diego County, California",118571.0,"Census Tract 213.04, San Diego County, California",11640.0
9838,G0600730021400,2012-2016,,,California,6,San Diego County,73,,,21400,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 214, San Diego County, California",57371.0,"Census Tract 214, San Diego County, California",10810.0
9839,G0600730021500,2012-2016,,,California,6,San Diego County,73,,,21500,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 215, San Diego County, California",178984.0,"Census Tract 215, San Diego County, California",19436.0
9840,G0600730021600,2012-2016,,,California,6,San Diego County,73,,,21600,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 216, San Diego County, California",70652.0,"Census Tract 216, San Diego County, California",12551.0
9841,G0600730021800,2012-2016,,,California,6,San Diego County,73,,,21800,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 218, San Diego County, California",111250.0,"Census Tract 218, San Diego County, California",23257.0
9842,G0600730021900,2012-2016,,,California,6,San Diego County,73,,,21900,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 219, San Diego County, California",31667.0,"Census Tract 219, San Diego County, California",9994.0
9843,G0600730022000,2012-2016,,,California,6,San Diego County,73,,,22000,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 220, San Diego County, California",45800.0,"Census Tract 220, San Diego County, California",5962.0
9844,G0600730022100,2012-2016,,,California,6,San Diego County,73,,,22100,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 221, San Diego County, California",95882.0,"Census Tract 221, San Diego County, California",8357.0
9845,G0600730990100,2012-2016,,,California,6,San Diego County,73,,,990100,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 9901, San Diego County, California",,"Census Tract 9901, San Diego County, California",
9846,G0600750010100,2012-2016,,,California,6,San Francisco County,75,,,10100,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 101, San Francisco County, California",59519.0,"Census Tract 101, San Francisco County, California",15585.0
9847,G0600750010200,2012-2016,,,California,6,San Francisco County,75,,,10200,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 102, San Francisco County, California",110536.0,"Census Tract 102, San Francisco County, California",19654.0
9848,G0600750010300,2012-2016,,,California,6,San Francisco County,75,,,10300,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 103, San Francisco County, California",99120.0,"Census Tract 103, San Francisco County, California",16445.0
9849,G0600750010400,2012-2016,,,California,6,San Francisco County,75,,,10400,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 104, San Francisco County, California",102986.0,"Census Tract 104, San Francisco County, California",5549.0
9850,G0600750010500,2012-2016,,,California,6,San Francisco County,75,,,10500,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 105, San Francisco County, California",119750.0,"Census Tract 105, San Francisco County, California",28086.0
9851,G0600750010600,2012-2016,,,California,6,San Francisco County,75,,,10600,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 106, San Francisco County, California",36949.0,"Census Tract 106, San Francisco County, California",6017.0
9852,G0600750010700,2012-2016,,,California,6,San Francisco County,75,,,10700,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 107, San Francisco County, California",22425.0,"Census Tract 107, San Francisco County, California",2716.0
9853,G0600750010800,2012-2016,,,California,6,San Francisco County,75,,,10800,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 108, San Francisco County, California",94875.0,"Census Tract 108, San Francisco County, California",12679.0
9854,G0600750010900,2012-2016,,,California,6,San Francisco County,75,,,10900,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 109, San Francisco County, California",117181.0,"Census Tract 109, San Francisco County, California",14480.0
9855,G0600750011000,2012-2016,,,California,6,San Francisco County,75,,,11000,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 110, San Francisco County, California",115100.0,"Census Tract 110, San Francisco County, California",23027.0
9856,G0600750011100,2012-2016,,,California,6,San Francisco County,75,,,11100,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 111, San Francisco County, California",84442.0,"Census Tract 111, San Francisco County, California",16429.0
9857,G0600750011200,2012-2016,,,California,6,San Francisco County,75,,,11200,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 112, San Francisco County, California",100139.0,"Census Tract 112, San Francisco County, California",16777.0
9858,G0600750011300,2012-2016,,,California,6,San Francisco County,75,,,11300,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 113, San Francisco County, California",24426.0,"Census Tract 113, San Francisco County, California",17088.0
9859,G0600750011700,2012-2016,,,California,6,San Francisco County,75,,,11700,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 117, San Francisco County, California",50223.0,"Census Tract 117, San Francisco County, California",9974.0
9860,G0600750011800,2012-2016,,,California,6,San Francisco County,75,,,11800,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 118, San Francisco County, California",20800.0,"Census Tract 118, San Francisco County, California",3042.0
9861,G0600750011901,2012-2016,,,California,6,San Francisco County,75,,,11901,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 119.01, San Francisco County, California",72364.0,"Census Tract 119.01, San Francisco County, California",17240.0
9862,G0600750011902,2012-2016,,,California,6,San Francisco County,75,,,11902,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 119.02, San Francisco County, California",74077.0,"Census Tract 119.02, San Francisco County, California",14031.0
9863,G0600750012000,2012-2016,,,California,6,San Francisco County,75,,,12000,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 120, San Francisco County, California",37219.0,"Census Tract 120, San Francisco County, California",3988.0
9864,G0600750012100,2012-2016,,,California,6,San Francisco County,75,,,12100,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 121, San Francisco County, California",53595.0,"Census Tract 121, San Francisco County, California",4844.0
9865,G0600750012201,2012-2016,,,California,6,San Francisco County,75,,,12201,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 122.01, San Francisco County, California",43698.0,"Census Tract 122.01, San Francisco County, California",12316.0
9866,G0600750012202,2012-2016,,,California,6,San Francisco County,75,,,12202,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 122.02, San Francisco County, California",31202.0,"Census Tract 122.02, San Francisco County, California",9818.0
9867,G0600750012301,2012-2016,,,California,6,San Francisco County,75,,,12301,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 123.01, San Francisco County, California",15272.0,"Census Tract 123.01, San Francisco County, California",2872.0
9868,G0600750012302,2012-2016,,,California,6,San Francisco County,75,,,12302,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 123.02, San Francisco County, California",39081.0,"Census Tract 123.02, San Francisco County, California",14935.0
9869,G0600750012401,2012-2016,,,California,6,San Francisco County,75,,,12401,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 124.01, San Francisco County, California",18979.0,"Census Tract 124.01, San Francisco County, California",4350.0
9870,G0600750012402,2012-2016,,,California,6,San Francisco County,75,,,12402,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 124.02, San Francisco County, California",40453.0,"Census Tract 124.02, San Francisco County, California",6006.0
9871,G0600750012501,2012-2016,,,California,6,San Francisco County,75,,,12501,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 125.01, San Francisco County, California",19328.0,"Census Tract 125.01, San Francisco County, California",1806.0
9872,G0600750012502,2012-2016,,,California,6,San Francisco County,75,,,12502,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 125.02, San Francisco County, California",11971.0,"Census Tract 125.02, San Francisco County, California",739.0
9873,G0600750012601,2012-2016,,,California,6,San Francisco County,75,,,12601,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 126.01, San Francisco County, California",125139.0,"Census Tract 126.01, San Francisco County, California",20639.0
9874,G0600750012602,2012-2016,,,California,6,San Francisco County,75,,,12602,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 126.02, San Francisco County, California",122212.0,"Census Tract 126.02, San Francisco County, California",19051.0
9875,G0600750012700,2012-2016,,,California,6,San Francisco County,75,,,12700,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 127, San Francisco County, California",131568.0,"Census Tract 127, San Francisco County, California",17339.0
9876,G0600750012800,2012-2016,,,California,6,San Francisco County,75,,,12800,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 128, San Francisco County, California",126716.0,"Census Tract 128, San Francisco County, California",21616.0
9877,G0600750012901,2012-2016,,,California,6,San Francisco County,75,,,12901,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 129.01, San Francisco County, California",142500.0,"Census Tract 129.01, San Francisco County, California",13197.0
9878,G0600750012902,2012-2016,,,California,6,San Francisco County,75,,,12902,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 129.02, San Francisco County, California",119007.0,"Census Tract 129.02, San Francisco County, California",16934.0
9879,G0600750013000,2012-2016,,,California,6,San Francisco County,75,,,13000,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 130, San Francisco County, California",151477.0,"Census Tract 130, San Francisco County, California",11664.0
9880,G0600750013101,2012-2016,,,California,6,San Francisco County,75,,,13101,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 131.01, San Francisco County, California",124063.0,"Census Tract 131.01, San Francisco County, California",18835.0
9881,G0600750013102,2012-2016,,,California,6,San Francisco County,75,,,13102,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 131.02, San Francisco County, California",124330.0,"Census Tract 131.02, San Francisco County, California",16533.0
9882,G0600750013200,2012-2016,,,California,6,San Francisco County,75,,,13200,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 132, San Francisco County, California",131806.0,"Census Tract 132, San Francisco County, California",21870.0
9883,G0600750013300,2012-2016,,,California,6,San Francisco County,75,,,13300,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 133, San Francisco County, California",141019.0,"Census Tract 133, San Francisco County, California",19838.0
9884,G0600750013400,2012-2016,,,California,6,San Francisco County,75,,,13400,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 134, San Francisco County, California",136700.0,"Census Tract 134, San Francisco County, California",23850.0
9885,G0600750013500,2012-2016,,,California,6,San Francisco County,75,,,13500,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 135, San Francisco County, California",120714.0,"Census Tract 135, San Francisco County, California",15421.0
9886,G0600750015100,2012-2016,,,California,6,San Francisco County,75,,,15100,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 151, San Francisco County, California",83750.0,"Census Tract 151, San Francisco County, California",17848.0
9887,G0600750015200,2012-2016,,,California,6,San Francisco County,75,,,15200,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 152, San Francisco County, California",89440.0,"Census Tract 152, San Francisco County, California",18460.0
9888,G0600750015300,2012-2016,,,California,6,San Francisco County,75,,,15300,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 153, San Francisco County, California",111250.0,"Census Tract 153, San Francisco County, California",26444.0
9889,G0600750015400,2012-2016,,,California,6,San Francisco County,75,,,15400,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 154, San Francisco County, California",118674.0,"Census Tract 154, San Francisco County, California",10704.0
9890,G0600750015500,2012-2016,,,California,6,San Francisco County,75,,,15500,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 155, San Francisco County, California",55313.0,"Census Tract 155, San Francisco County, California",18123.0
9891,G0600750015600,2012-2016,,,California,6,San Francisco County,75,,,15600,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 156, San Francisco County, California",85625.0,"Census Tract 156, San Francisco County, California",6850.0
9892,G0600750015700,2012-2016,,,California,6,San Francisco County,75,,,15700,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 157, San Francisco County, California",102152.0,"Census Tract 157, San Francisco County, California",5890.0
9893,G0600750015801,2012-2016,,,California,6,San Francisco County,75,,,15801,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 158.01, San Francisco County, California",66698.0,"Census Tract 158.01, San Francisco County, California",10992.0
9894,G0600750015802,2012-2016,,,California,6,San Francisco County,75,,,15802,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 158.02, San Francisco County, California",107143.0,"Census Tract 158.02, San Francisco County, California",31151.0
9895,G0600750015900,2012-2016,,,California,6,San Francisco County,75,,,15900,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 159, San Francisco County, California",52479.0,"Census Tract 159, San Francisco County, California",9731.0
9896,G0600750016000,2012-2016,,,California,6,San Francisco County,75,,,16000,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 160, San Francisco County, California",62719.0,"Census Tract 160, San Francisco County, California",12362.0
9897,G0600750016100,2012-2016,,,California,6,San Francisco County,75,,,16100,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 161, San Francisco County, California",23840.0,"Census Tract 161, San Francisco County, California",3820.0
9898,G0600750016200,2012-2016,,,California,6,San Francisco County,75,,,16200,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 162, San Francisco County, California",80651.0,"Census Tract 162, San Francisco County, California",12511.0
9899,G0600750016300,2012-2016,,,California,6,San Francisco County,75,,,16300,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 163, San Francisco County, California",116928.0,"Census Tract 163, San Francisco County, California",19814.0
9900,G0600750016400,2012-2016,,,California,6,San Francisco County,75,,,16400,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 164, San Francisco County, California",107254.0,"Census Tract 164, San Francisco County, California",12967.0
9901,G0600750016500,2012-2016,,,California,6,San Francisco County,75,,,16500,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 165, San Francisco County, California",104097.0,"Census Tract 165, San Francisco County, California",14239.0
9902,G0600750016600,2012-2016,,,California,6,San Francisco County,75,,,16600,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 166, San Francisco County, California",118167.0,"Census Tract 166, San Francisco County, California",17423.0
9903,G0600750016700,2012-2016,,,California,6,San Francisco County,75,,,16700,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 167, San Francisco County, California",147237.0,"Census Tract 167, San Francisco County, California",25966.0
9904,G0600750016801,2012-2016,,,California,6,San Francisco County,75,,,16801,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 168.01, San Francisco County, California",88929.0,"Census Tract 168.01, San Francisco County, California",26012.0
9905,G0600750016802,2012-2016,,,California,6,San Francisco County,75,,,16802,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 168.02, San Francisco County, California",79167.0,"Census Tract 168.02, San Francisco County, California",12755.0
9906,G0600750016900,2012-2016,,,California,6,San Francisco County,75,,,16900,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 169, San Francisco County, California",102218.0,"Census Tract 169, San Francisco County, California",15265.0
9907,G0600750017000,2012-2016,,,California,6,San Francisco County,75,,,17000,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 170, San Francisco County, California",140152.0,"Census Tract 170, San Francisco County, California",18669.0
9908,G0600750017101,2012-2016,,,California,6,San Francisco County,75,,,17101,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 171.01, San Francisco County, California",127065.0,"Census Tract 171.01, San Francisco County, California",18058.0
9909,G0600750017102,2012-2016,,,California,6,San Francisco County,75,,,17102,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 171.02, San Francisco County, California",133079.0,"Census Tract 171.02, San Francisco County, California",15692.0
9910,G0600750017601,2012-2016,,,California,6,San Francisco County,75,,,17601,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 176.01, San Francisco County, California",21154.0,"Census Tract 176.01, San Francisco County, California",6458.0
